ghap_id,layer_id,title,record_type,latitude,longitude,datestart,dateend,linkback,created_at,updated_at,dataset_order,Country,Region,Description,HowManyPOWs,HowManyPOWsNotes,"Coordinates notes"
t7138,154,"Malinta Tunnel Hospital",Other,14.388,120.589,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",56,"Other Islands in the Phillipines",Corregidor,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7139,154,"Ninety Second Garage",Other,14.386,120.58,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",57,"Other Islands in the Phillipines",Corregidor,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate/Corregidor Island Location"
t713a,154,Cuyo,Other,13.307,120.969,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",58,"Other Islands in the Phillipines","Cuyo ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Region Location"
t713b,154,"Ft. Drum",Other,14.105,120.734,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",59,"Other Islands in the Phillipines","El Fraile","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t713c,154,Tacloban,Other,11.24,125,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",60,"Other Islands in the Phillipines",Leyte,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t713d,154,"Manamoc I",Other,11.308,120.686,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",61,"Other Islands in the Phillipines","Manamoc I","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t713e,154,"Davao Penal Colony",Other,7.416,125.62,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",62,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,http://philippinephilatelist.net/Collections/JapOcc/POW%20Camps/Davao2.1.html
t713f,154,"Davao Port Area",Other,7.132,125.663,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",63,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7140,154,Lasang,Other,7.303,125.655,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",64,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7141,154,Malabalay,Other,8.502,125.249,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",65,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7142,154,"Matina Airfield",Other,7.1,125.3,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",66,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,https://pacificwrecks.com/airfields/philippines/matina/index.html
t7143,154,"Sasa Airfield",Other,7.732,125.385,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",67,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,https://pacificwrecks.com/airfields/philippines/davao/index.html
t7144,154,Zamboanga,Other,7.328,122.102,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",68,"Other Islands in the Phillipines",Mindamao,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7145,154,Bacolod,Other,10.751,122.962,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",69,"Other Islands in the Phillipines",Negros,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7146,154,"Puerto Princess",Other,9.767,118.741,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",70,"Other Islands in the Phillipines",Palawan,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,http://philippinephilatelist.net/Collections/JapOcc/POW%20Camps/Palawan1.html
t7147,154,"Iloilo City",Other,10.813,122.552,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",71,"Other Islands in the Phillipines",Panay,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7148,154,"Santa Mesa",Other,14.627,121.016,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",72,"Other Islands in the Phillipines","Samal ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7149,154,Agana,Other,13.494,144.752,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",73,"Guam Island","Guam Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t714a,154,"Wake Island",Other,19.289,166.649,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",74,"Wake Island","Wake Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Wake island location - estimate"
t714b,154,"Camp Benteng ",Other,-3.695,128.185,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",75,"Indonesian Islands of the SE Pacific",Ambon,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location uncertain, lat/long from Benteng coastline"
t714c,154,Galala,Other,-3.665,128.2,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",76,"Indonesian Islands of the SE Pacific",Ambon,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t714d,154,Laha,Other,-3.669,128.053,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",77,"Indonesian Islands of the SE Pacific",Ambon,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
